,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
368,0.46635947227478025,0.00876867196920699,0.04767141342163086,0.000736066750473741,entropy,2,7,500,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 7, 'n_estimators': 500}",0.832,0.76,0.8,0.75,0.8145161290322581,0.7913032258064516,0.03148507136791441,430
369,0.7031418800354003,0.022742597704328165,0.07258281707763672,0.006452564004253779,entropy,2,7,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 7, 'n_estimators': 750}",0.832,0.76,0.8,0.75,0.8145161290322581,0.7913032258064516,0.03148507136791441,430
372,0.04907646179199219,0.0007329312027559005,0.006381893157958984,0.0004890839862550194,entropy,2,9,50,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 9, 'n_estimators': 50}",0.824,0.768,0.8,0.75,0.8145161290322581,0.7913032258064516,0.028044780602505412,430
377,0.9735749721527099,0.026079821600285838,0.09097599983215332,0.0014763311738917005,entropy,2,9,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 9, 'n_estimators': 1000}",0.832,0.76,0.8,0.75,0.8145161290322581,0.7913032258064516,0.03148507136791441,430
383,0.7316662311553955,0.01531232935252868,0.06918230056762695,0.002067561995275584,entropy,2,11,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 11, 'n_estimators': 750}",0.832,0.768,0.8,0.75,0.8064516129032258,0.7912903225806452,0.02901837660968293,440
388,0.2894327640533447,0.011548989288673074,0.02493462562561035,0.0012601559415303361,entropy,2,,250,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': None, 'n_estimators': 250}",0.832,0.752,0.824,0.75,0.7983870967741935,0.7912774193548386,0.03471652168999394,441
391,1.1104286193847657,0.010849809350596349,0.09395942687988282,0.004518560661959149,entropy,2,,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': None, 'n_estimators': 1000}",0.832,0.752,0.824,0.75,0.7983870967741935,0.7912774193548386,0.03471652168999394,441
92,0.05565123558044434,0.002777670221833177,0.006987762451171875,0.0006309165658381158,gini,2,,50,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'n_estimators': 50}",0.832,0.752,0.784,0.7741935483870968,0.8064516129032258,0.7897290322580647,0.027437683437647516,443
24,0.22199740409851074,0.0024092484986345825,0.024541139602661133,0.0017360299618336486,gini,1,7,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
25,0.4426309108734131,0.008814097268686667,0.051438522338867185,0.012679386682092822,gini,1,7,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
23,0.09895091056823731,0.01346403034881076,0.010762834548950195,0.001146022241951575,gini,1,7,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
26,0.6806065082550049,0.012112154704381225,0.06979351043701172,0.0062529690423668415,gini,1,7,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
27,0.8939850330352783,0.015160439332951022,0.09077324867248535,0.0028630357163149495,gini,1,7,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
29,0.04888496398925781,0.0032887413053354925,0.006374931335449219,0.000479259124139647,gini,1,9,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
30,0.09174647331237792,0.004377611618227739,0.010571861267089843,0.0004895531212611711,gini,1,9,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
31,0.2264028549194336,0.008337553141919371,0.023918914794921874,0.0006331664820020684,gini,1,9,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
32,0.4650942325592041,0.010944348301096286,0.05027670860290527,0.008804427752179626,gini,1,9,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
33,0.7069013118743896,0.01739542134360996,0.07500572204589843,0.004425251755192648,gini,1,9,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
327,0.7019289970397949,0.008307646691049185,0.06861686706542969,0.0036437773293301447,entropy,1,9,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
35,0.011768960952758789,0.0007459457160385968,0.0033825397491455077,0.00047827861826602844,gini,1,11,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
36,0.050871086120605466,0.0036237127738858064,0.006782054901123047,0.0007468628120401318,gini,1,11,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
37,0.09374136924743652,0.003880379852004955,0.010783767700195313,0.001185561700313769,gini,1,11,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
38,0.24535131454467773,0.004651685052271085,0.024713802337646484,0.0007574375130562253,gini,1,11,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
39,0.47334089279174807,0.01914750660631776,0.047665071487426755,0.0011613961509902768,gini,1,11,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
40,0.7083048820495605,0.006892509004719419,0.06821751594543457,0.0014934707417771477,gini,1,11,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
325,0.23955979347229003,0.009940899201575376,0.024732685089111327,0.0007464433091001169,entropy,1,9,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
22,0.049082374572753905,0.003656608424245472,0.006973934173583984,0.0010784859869167412,gini,1,7,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
326,0.46353421211242674,0.011246122338701568,0.0471001148223877,0.0014639693139341821,entropy,1,9,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
328,0.9404695987701416,0.014986461267262855,0.09974737167358398,0.01407633882705,entropy,1,9,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
34,0.9406835556030273,0.027862829768027994,0.09235944747924804,0.0008016720912927748,gini,1,9,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
41,0.9462750911712646,0.011678809451284652,0.09653410911560059,0.01219118954919759,gini,1,11,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 11, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
323,0.0518702507019043,0.004593578147099218,0.007762908935546875,0.001603936171614309,entropy,1,9,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
20,0.925706434249878,0.1114411283533095,0.08977546691894531,0.0019860330068666447,gini,1,5,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
13,0.889035415649414,0.029129294404113555,0.09014401435852051,0.0020384994784644456,gini,1,3,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 3, 'n_estimators': 1000}",0.816,0.768,0.8,0.75,0.8145161290322581,0.7897032258064517,0.026308174425894875,444
308,0.012351465225219727,0.0013421928219967396,0.0031981468200683594,0.00041306063898345445,entropy,1,5,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
309,0.047879934310913086,0.003020584244899037,0.0063836097717285155,0.00048768538479928674,entropy,1,5,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
310,0.09075484275817872,0.00492280430321752,0.01037287712097168,0.00048793665546743284,entropy,1,5,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
311,0.2251896381378174,0.007219602614052388,0.02334485054016113,0.0005146310752831661,entropy,1,5,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
312,0.44600787162780764,0.01111254187478897,0.045278167724609374,0.0010180422248980204,entropy,1,5,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
313,0.6664018154144287,0.014988640668427302,0.06882209777832031,0.0016451159516356513,entropy,1,5,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
314,0.8924352169036865,0.010435002609860869,0.08955202102661133,0.0011884494473637336,entropy,1,5,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 5, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
316,0.0464747428894043,0.0011974174548418032,0.006591320037841797,0.0004949407308409805,entropy,1,7,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
317,0.09134039878845215,0.0026289350205722906,0.010786342620849609,0.0007312441150639931,entropy,1,7,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
318,0.23755669593811035,0.017232879069072463,0.023545598983764647,0.0008104698176345813,entropy,1,7,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
319,0.45333409309387207,0.01024963154961108,0.04706430435180664,0.0017351039755288359,entropy,1,7,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
320,0.7114969730377197,0.02207462446091937,0.06941280364990235,0.0019627706770420877,entropy,1,7,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
321,0.9233529090881347,0.01284372625869109,0.09113922119140624,0.003066280257174244,entropy,1,7,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
322,0.011966848373413086,0.000606852923674069,0.002991771697998047,2.4314019744838644e-07,entropy,1,9,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
330,0.049866771697998045,0.00250782052114356,0.006980991363525391,0.0006307512385929839,entropy,1,11,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
324,0.10014777183532715,0.0064999433425332424,0.010954761505126953,1.909767048180146e-05,entropy,1,9,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 9, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
14,0.012773609161376953,0.0011718482629760765,0.002991771697998047,1.4666134356717776e-06,gini,1,5,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
15,0.04567880630493164,0.0011581009096839534,0.006182861328125,0.0003990199267210158,gini,1,5,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
16,0.0917384147644043,0.0073731995652969815,0.011185550689697265,0.001479767705893448,gini,1,5,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
17,0.23816943168640137,0.019141858613768555,0.024120044708251954,0.0007409657955261107,gini,1,5,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
18,0.4362339019775391,0.004055023444562386,0.046673917770385744,0.0023714102907104575,gini,1,5,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
19,0.6602260112762451,0.017131442458562966,0.06862478256225586,0.005113961474984332,gini,1,5,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 5, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
21,0.012174367904663086,0.00039587410291035173,0.0029851436614990235,1.3296491081395856e-05,gini,1,7,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 7, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
331,0.09634885787963868,0.0038999173233182794,0.010963773727416993,0.0006314477534227869,entropy,1,11,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
333,0.47731404304504393,0.015089821896236453,0.04708065986633301,0.001714459017917188,entropy,1,11,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
9,0.09253859519958496,0.005707683648593901,0.011176824569702148,0.000751911071948924,gini,1,3,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 3, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
65,0.09753618240356446,0.006883522175607269,0.011121273040771484,0.0011271193580901734,gini,2,5,100,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
66,0.23918824195861815,0.023526237590889953,0.02430615425109863,0.0004977441921192169,gini,2,5,250,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
67,0.4657261848449707,0.0008477681573163544,0.046651601791381836,0.0019201379612132322,gini,2,5,500,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
68,0.6883615970611572,0.016493671742507536,0.0718109130859375,0.004983066437429726,gini,2,5,750,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
69,0.9292969226837158,0.020152387304093113,0.09216976165771484,0.00463040695266159,gini,2,5,1000,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
72,0.0945319652557373,0.004464805483927849,0.011385154724121094,0.0004745357144154309,gini,2,7,100,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 7, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
332,0.23679780960083008,0.010342922886000212,0.024111366271972655,0.0007311400233111894,entropy,1,11,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
76,0.9303144454956055,0.01946894053123432,0.09972906112670898,0.01411713248069949,gini,2,7,1000,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 7, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
64,0.04808773994445801,0.0017002094145011945,0.0067732810974121095,0.0003951092776837453,gini,2,5,50,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 5, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
78,0.04828653335571289,0.001033358750809625,0.00657496452331543,0.0004812273722038334,gini,2,9,50,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 9, 'n_estimators': 50}",0.832,0.752,0.8,0.75,0.8145161290322581,0.7897032258064517,0.033192168377846436,444
353,0.24354958534240723,0.01798448417521019,0.024082231521606445,0.0010928239608996523,entropy,2,3,250,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
354,0.4484006404876709,0.011550507442233314,0.046675586700439455,0.00038042609984817883,entropy,2,3,500,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
358,0.04866247177124024,0.002921536593767265,0.006781339645385742,0.0007665459803401633,entropy,2,5,50,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 5, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
361,0.4621566295623779,0.012628559239625569,0.04648246765136719,0.0013660240175337234,entropy,2,5,500,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 5, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
362,0.6945643424987793,0.011109974273966651,0.07058753967285156,0.0027657318088269156,entropy,2,5,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 5, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
363,0.9211185932159424,0.018872451973186,0.09516029357910157,0.014810288502879099,entropy,2,5,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 5, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
367,0.23316001892089844,0.004657375873540419,0.024135494232177736,0.0007362653950252552,entropy,2,7,250,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 7, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
370,0.9652124404907226,0.021175836179211892,0.09275908470153808,0.0030197135610914314,entropy,2,7,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 7, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
351,0.04748845100402832,0.0014971847495471704,0.006766366958618164,0.000732127151448436,entropy,2,3,50,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
61,0.678016996383667,0.03173228598765837,0.06758794784545899,0.001611651220618867,gini,2,3,750,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
74,0.4731298446655273,0.016994988482182682,0.046065139770507815,0.0014309864002864572,gini,2,7,500,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 7, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
60,0.4352348804473877,0.004193512685576656,0.05206785202026367,0.01197127608247305,gini,2,3,500,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 500}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
59,0.2313894271850586,0.014810162439989488,0.024118852615356446,0.0009650346918512015,gini,2,3,250,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 250}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
58,0.09576716423034667,0.008295558059831124,0.01113896369934082,0.0003957126867367581,gini,2,3,100,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 100}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
57,0.04626822471618652,0.0017505827760134693,0.006988668441772461,0.0006314912319623323,gini,2,3,50,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 50}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
335,0.9426732063293457,0.01419707444583568,0.10373439788818359,0.016139761120885842,entropy,1,11,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 1000}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
334,0.7116875648498535,0.01797432004297545,0.06921467781066895,0.0020307845783551436,entropy,1,11,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 750}",0.824,0.76,0.8,0.75,0.8145161290322581,0.7897032258064517,0.029518130727119375,444
380,0.10532612800598144,0.008948883436488132,0.010563516616821289,0.0004820472655454637,entropy,2,11,100,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 11, 'n_estimators': 100}",0.832,0.76,0.8,0.75,0.8064516129032258,0.7896903225806453,0.030443968422652425,523
390,0.8463482856750488,0.01268573686095925,0.07378921508789063,0.0020016505983476607,entropy,2,,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': None, 'n_estimators': 750}",0.832,0.744,0.824,0.75,0.7983870967741935,0.7896774193548387,0.036621914480093797,524
400,0.04805636405944824,0.001587311193230325,0.006789064407348633,0.000403148618609883,entropy,3,3,50,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'n_estimators': 50}",0.824,0.76,0.792,0.75,0.8145161290322581,0.7881032258064516,0.029130917668414674,525
352,0.09473910331726074,0.003616686835237182,0.011575937271118164,0.00048011601378168336,entropy,2,3,100,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 100}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
355,0.6763905048370361,0.021366887619381852,0.0706101417541504,0.002708158519220339,entropy,2,3,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 750}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
356,0.8872326374053955,0.01013285974882199,0.09833030700683594,0.014298733532047414,entropy,2,3,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 3, 'n_estimators': 1000}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
62,0.873455286026001,0.011057706884755951,0.09416365623474121,0.007166344247318037,gini,2,3,1000,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'n_estimators': 1000}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
371,0.013763141632080079,0.0007460860964786033,0.002992057800292969,3.2340669551493016e-07,entropy,2,9,10,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 9, 'n_estimators': 10}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
303,0.09872770309448242,0.006621799149892195,0.011169719696044921,0.0007364195697539,entropy,1,3,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 3, 'n_estimators': 100}",0.824,0.752,0.8,0.75,0.8145161290322581,0.7881032258064516,0.03125076581787964,525
357,0.01235823631286621,0.00048017218663764323,0.002992057800292969,0.0006306003593562545,entropy,2,5,10,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 5, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.8064516129032258,0.7880903225806453,0.028314029130053577,532
91,0.017153501510620117,0.0041942698839400015,0.0033904075622558593,0.0007969856690145118,gini,2,,10,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'n_estimators': 10}",0.832,0.744,0.824,0.7580645161290323,0.782258064516129,0.7880645161290323,0.03492014377414668,533
385,0.013962125778198243,0.0011062404059037727,0.0029916763305664062,1.7968600922981998e-06,entropy,2,,10,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': None, 'n_estimators': 10}",0.832,0.744,0.824,0.75,0.782258064516129,0.7864516129032257,0.0364224719372358,534
306,0.6564199924468994,0.005923108193616958,0.06804914474487304,0.0014666896278263902,entropy,1,3,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 3, 'n_estimators': 750}",0.824,0.768,0.768,0.75,0.8145161290322581,0.7849032258064517,0.028966031992063466,535
315,0.011567211151123047,0.0005070482534761369,0.0029918193817138673,3.0998083044328707e-06,entropy,1,7,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 7, 'n_estimators': 10}",0.824,0.744,0.792,0.75,0.8145161290322581,0.7849032258064517,0.0327021560354244,535
